baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.51,0.54,0.57,0.54,0.5
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.55,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.5
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.55,0.57,0.54,0.51
0.51,0.55,0.57,0.54,0.51
0.51,0.55,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.54,0.57,0.54,0.51
0.51,0.55,0.57,0.54,0.51
0.51,0.55,0.57,0.54,0.51
0.51,0.55,0.57,0.54,0.51
0.51,0.55,0.57,0.54,0.51
0.51,0.55,0.57,0.54,0.51
0.51,0.55,0.58,0.55,0.51
0.51,0.55,0.58,0.55,0.51
0.51,0.55,0.58,0.55,0.52
0.51,0.55,0.58,0.54,0.51
0.51,0.55,0.58,0.55,0.51
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.56,0.52
0.52,0.56,0.59,0.56,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.57,0.6,0.56,0.52
0.52,0.57,0.6,0.56,0.52
0.52,0.57,0.6,0.56,0.53
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.57,0.6,0.56,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.52
0.52,0.56,0.59,0.55,0.53
0.52,0.56,0.59,0.55,0.53
0.52,0.56,0.59,0.55,0.53
0.52,0.56,0.59,0.55,0.53
0.52,0.56,0.59,0.56,0.53
0.52,0.56,0.59,0.56,0.53
0.52,0.57,0.6,0.56,0.53
0.52,0.57,0.6,0.56,0.53
0.52,0.57,0.6,0.56,0.53
0.52,0.57,0.6,0.56,0.53
0.52,0.57,0.6,0.56,0.53
0.52,0.57,0.6,0.56,0.53
0.53,0.57,0.6,0.57,0.53
0.53,0.57,0.6,0.57,0.54
0.53,0.58,0.61,0.57,0.54
0.53,0.58,0.61,0.57,0.54
0.53,0.58,0.61,0.57,0.54
0.53,0.59,0.61,0.57,0.54
0.53,0.59,0.61,0.57,0.54
0.53,0.59,0.62,0.58,0.54
0.53,0.59,0.62,0.57,0.55
0.53,0.59,0.62,0.57,0.55
0.53,0.59,0.62,0.57,0.55
0.53,0.59,0.62,0.57,0.55
0.53,0.59,0.61,0.57,0.55
0.53,0.59,0.61,0.57,0.55
0.53,0.59,0.62,0.57,0.55
0.54,0.59,0.62,0.58,0.55
0.54,0.59,0.62,0.58,0.55
0.54,0.6,0.63,0.58,0.55
0.54,0.59,0.62,0.58,0.55
0.54,0.59,0.62,0.58,0.55
0.54,0.59,0.62,0.58,0.55
0.54,0.59,0.62,0.58,0.55
0.53,0.59,0.62,0.57,0.55
0.53,0.59,0.62,0.57,0.55
0.53,0.59,0.61,0.57,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.59,0.61,0.57,0.55
0.53,0.59,0.62,0.57,0.56
0.53,0.59,0.61,0.57,0.56
0.53,0.59,0.61,0.57,0.56
0.53,0.59,0.61,0.57,0.56
0.53,0.58,0.61,0.57,0.56
0.53,0.58,0.61,0.57,0.56
0.53,0.58,0.61,0.57,0.56
0.53,0.58,0.61,0.57,0.56
0.53,0.58,0.61,0.57,0.56
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.56,0.55
0.53,0.58,0.61,0.56,0.55
0.53,0.57,0.6,0.56,0.55
0.53,0.58,0.61,0.56,0.55
0.53,0.58,0.61,0.56,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.56,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.56,0.55
0.53,0.57,0.6,0.56,0.55
0.53,0.57,0.6,0.56,0.55
0.52,0.57,0.6,0.56,0.55
0.52,0.57,0.6,0.56,0.55
0.53,0.57,0.6,0.56,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.58,0.61,0.57,0.55
0.53,0.59,0.61,0.57,0.56
0.53,0.59,0.62,0.57,0.56
0.54,0.59,0.62,0.58,0.56
0.54,0.59,0.62,0.58,0.56
0.54,0.59,0.62,0.58,0.56
0.54,0.59,0.62,0.58,0.56
0.53,0.59,0.62,0.57,0.56
0.54,0.59,0.62,0.58,0.56
0.54,0.59,0.62,0.58,0.56
0.54,0.59,0.62,0.58,0.56
0.53,0.59,0.62,0.57,0.56
0.53,0.59,0.62,0.57,0.56
0.53,0.59,0.62,0.57,0.56
0.53,0.59,0.61,0.57,0.56
0.53,0.59,0.61,0.57,0.56
0.53,0.59,0.61,0.57,0.56
0.53,0.59,0.62,0.57,0.56
0.53,0.59,0.62,0.57,0.57
